id,title,ios_url,ios_app_store_id,ios_app_name,android_url,android_package,android_app_name,windows_phone_url,windows_phone_app_id,windows_phone_app_name,description,google_product_category,product_type,link,image_link,condition,availability,price,sale_price,sale_price_effective_date,gtin,brand,mpn,item_group_id,gender,age_group,color,size,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,fb_product_category
2340822025,質感暗門襟西裝短裙,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:內裡為短褲/暗門襟設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=02&pp3=01&yano=2340822025&yacolor=006,https://photo.airspaceonline.com/photo/2340822025/2340822025-006-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,杏,,,AIR SPACE PLUS,A PLUS,下著,,,裙子
2340829001,慵懶微透寬鬆針織上衣,,,,,,,,,,材質:亞克力纖維65%尼龍35%內裡:無 產地:中國商品描述:寬鬆版型商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=02&yano=2340829001&yacolor=011,https://photo.airspaceonline.com/photo/2340829001/2340829001-011-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,綠,,,AIR SPACE PLUS,A PLUS,上身,,,針織
2340826005,霧面皮質短版外套,,,,,,,,,,材質:棉45% PU55%內裡:有 產地:中國商品描述:排釦設計/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,外套/罩衫,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=05&yano=2340826005&yacolor=006,https://photo.airspaceonline.com/photo/2340826005/2340826005-006-01.jpg,new,available for order,1280 TWD,1280 TWD,,,Airspace,,,,,杏,,,AIR SPACE PLUS,A PLUS,上身,,,外套
2340822007,撞色舒適棉質長裙,,,,,,,,,,材質:棉88% 尼龍12%內裡:無 產地:中國商品描述:後開衩設計/附口袋商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=03&pp3=08&yano=2340822007&yacolor=020,https://photo.airspaceonline.com/photo/2340822007/2340822007-020-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,灰藍,,,AIR SPACE PLUS,A PLUS,洋裝/套裝,,,裙子
2340823001,U型牛仔喇叭褲,,,,,,,,,,材質:棉72% 聚脂纖維27% 彈性纖維1%內裡:無 產地:中國商品描述:附口袋商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,丹寧牛仔,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=14&yano=2340823001&yacolor=996,https://photo.airspaceonline.com/photo/2340823001/2340823001-996-01.jpg,new,available for order,1080 TWD,853 TWD,,,Airspace,,,,,淺藍,,,新品上市,A PLUS,熱銷推薦,,特價品,褲子
2340829014,翻領混紗針織上衣,,,,,,,,,,材質:亞克力纖維100%內裡:無 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=02&yano=2340829014&yacolor=193,https://photo.airspaceonline.com/photo/2340829014/2340829014-193-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,花杏,,,AIR SPACE PLUS,A PLUS,上身,,,針織
2340129010,柔軟後領片針織上衣,,,,,,,,,,材質:亞克力纖維74% 聚酯纖維22% 彈性纖維4%內裡:無 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=07&yano=2340129010&yacolor=193,https://photo.airspaceonline.com/photo/2340129010/2340129010-193-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,花杏,,,服飾,AS,上身,,,針織
2340124018,透膚挖空短洋裝(附胸墊),,,,,,,,,,材質:聚酯纖維100%內裡:有 產地:中國商品描述:附胸墊(可拆)/透膚設計/後附拉鍊/頸部釦子設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,附胸墊系列,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=43&yano=2340124018&yacolor=001,https://photo.airspaceonline.com/photo/2340124018/2340124018-001-01.jpg,new,available for order,990 TWD,782 TWD,,,Airspace,,,,,黑,,,新品上市,AS,熱銷推薦,,特價品,洋裝
2340826004,英倫短版排釦襯衫外套,,,,,,,,,,材質:聚酯纖維98% 彈性纖維2%內裡:無 產地:中國商品描述:袖口附開扣/附口袋商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,外套/罩衫,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=05&yano=2340826004&yacolor=002,https://photo.airspaceonline.com/photo/2340826004/2340826004-002-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,白,,,AIR SPACE PLUS,A PLUS,上身,,,外套
2340729025,質感排釦羅紋上衣,,,,,,,,,,材質:嫘縈68% 聚酯纖維32%內裡:無 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=01&pp3=03&yano=2340729025&yacolor=002,https://photo.airspaceonline.com/photo/2340729025/2340729025-002-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,白,,,CHIC A SPACE,CA,上身,,,針織
2340823010,【粿粿聯名】厚磅工裝抽繩棉質長褲,,,,,,,,,,材質:棉63% 聚酯纖維37%內裡:無 產地:中國商品描述:附口袋/腰附鬆緊/下擺抽繩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=03&pp3=08&yano=2340823010&yacolor=006,https://photo.airspaceonline.com/photo/2340823010/2340823010-006-01.jpg,new,available for order,990 TWD,990 TWD,,,Airspace,,,,,杏,,,AIR SPACE PLUS,A PLUS,洋裝/套裝,,,褲子
2340121013,性感挖肩拉鍊上衣,,,,,,,,,,材質:棉95% 彈性纖維5%內裡:無 產地:中國商品描述:前附拉鍊/挖空設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2340121013&yacolor=002,https://photo.airspaceonline.com/photo/2340121013/2340121013-002-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,白,,,服飾,AS,上身,,,上衣
2340123018,恆溫輕刷毛發熱短褲,,,,,,,,,,材質:聚酯纖維93% 彈性纖維7%內裡:無 產地:中國商品描述:附口袋/側附拉鍊/內刷毛設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,短褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=02&yano=2340123018&yacolor=008,https://photo.airspaceonline.com/photo/2340123018/2340123018-008-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,卡其,,,服飾,AS,下著,,,褲子
2330112004,麻花針織短版上衣,,,,,,,,,,材質:聚酯纖維97% 彈性纖維3%內裡:無 產地:中國商品描述:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,Q軟毛織,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=20&yano=2330112004&yacolor=996,https://photo.airspaceonline.com/photo/2330112004/2330112004-996-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,淺藍,,,新品上市,AS,熱銷推薦,,,針織
2340129011,優雅平口肩帶針織上衣,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:挖空設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=07&yano=2340129011&yacolor=996,https://photo.airspaceonline.com/photo/2340129011/2340129011-996-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,淺藍,,,服飾,AS,上身,,,針織
2340122005,前開衩皮質長裙,,,,,,,,,,材質:棉45% PU55%內裡:無 產地:中國商品描述:前開衩設計/附口袋/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=01&yano=2340122005&yacolor=001,https://photo.airspaceonline.com/photo/2340122005/2340122005-001-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,黑,,,服飾,AS,下著,,,裙子
2340124013,歐美性感透膚短洋裝(附胸墊),,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:附胸墊(可拆)/袖口附鬆緊/後附拉鍊/透膚設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,附胸墊系列,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=43&yano=2340124013&yacolor=001,https://photo.airspaceonline.com/photo/2340124013/2340124013-001-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,黑,,,新品上市,AS,熱銷推薦,,,洋裝
2040121006,小香風粗花呢排釦上衣,,,,,,,,,,材質:42.1%滌綸  26.7%晴綸  19.7%黏膠纖維  9.5%錦綸  2%其他纖維內裡:無 產地:中國商品描述:寬鬆版型，使用粗花呢面料呈現復古小香風格商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2040121006&yacolor=015,https://photo.airspaceonline.com/photo/2040121006/2040121006-015-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,粉紅,,,服飾,AS,上身,,,上衣
2330122001,【benefit聯名】格布格以喜歡我短裙(附皮帶),,,,,,,,,,材質:藍色:聚酯纖維93%棉5%彈性纖維2% 粉色:彈性纖維2%嫘縈23%聚酯纖維75%內裡:有 產地:中國商品描述:後附拉鍊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,benefit聯名,https://www.airspaceonline.com/PDContent.asp?pp1=23&pp2=2&pp3=14&yano=2330122001&yacolor=015,https://photo.airspaceonline.com/photo/2330122001/2330122001-015-01.jpg,new,available for order,790 TWD,624 TWD,,,Airspace,,,,,粉紅,,,企劃系列,AS,聯名/選品,,特價品,裙子
2340123019,恆溫輕刷毛發熱開衩長褲,,,,,,,,,,材質:聚酯纖維93% 彈性纖維7%內裡:無 產地:中國商品描述:附口袋/下開衩及內刷毛設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=03&yano=2340123019&yacolor=014,https://photo.airspaceonline.com/photo/2340123019/2340123019-014-01.jpg,new,available for order,990 TWD,990 TWD,,,Airspace,,,,,灰,,,服飾,AS,下著,,,褲子
2340729015,翻領開衩拉鍊針織外套,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:附口袋商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,外套/罩衫,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=01&pp3=06&yano=2340729015&yacolor=014,https://photo.airspaceonline.com/photo/2340729015/2340729015-014-01.jpg,new,available for order,1480 TWD,1480 TWD,,,Airspace,,,,,灰,,,CHIC A SPACE,CA,上身,,,針織
2221823026,側釦細節打褶西裝褲,,,,,,,,,,材質:78%聚酯織維3%彈性纖維19%棉內裡:無 產地:中國商品描述:後褲頭附鬆緊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=02&pp3=05&yano=2221823026&yacolor=014,https://photo.airspaceonline.com/photo/2221823026/2221823026-014-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,灰,,,AIR SPACE LADY,OL,下著,,特價品,褲子
2340723018,質感小香編織打褶短褲,,,,,,,,,,材質:亞克力纖維90% 聚酯纖維10%內裡:有 產地:中國商品描述:打褶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,短褲,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=02&pp3=01&yano=2340723018&yacolor=011,https://photo.airspaceonline.com/photo/2340723018/2340723018-011-01.jpg,new,available for order,790 TWD,624 TWD,,,Airspace,,,,,綠,,,CHIC A SPACE,CA,下著,,特價品,褲子
2340199013,神級長腿雲朵內增高中跟過膝長靴,,,,,,,,,,●鞋面材質：黑-彈力PU、霧黑-彈力絨●鞋墊材質：獨家開模足弓成型鞋墊●內里材質：滑面萊卡●筒高高度：筒高(不含拉耳)21吋=53CM#36碼筒圍約34CM (靴筒一圈位置)每增減一碼即增減約0.5公分●商品尺寸：35~43《此款鞋版略偏大，可加厚襪，腳版瘦或介於半碼建議可小一碼》,,長靴/膝上靴,https://www.airspaceonline.com/PDContent.asp?pp1=05&pp2=12&pp3=02&yano=2340199013&yacolor=001,https://photo.airspaceonline.com/photo/2340199013/2340199013-001-01.jpg,new,available for order,1880 TWD,1880 TWD,,,Airspace,,,,,黑,,,鞋款/配件,AS,BOOTS,,,鞋子
2321821061,優雅綁帶短袖上衣,,,,,,,,,,材質:聚酯纖維75% 嫘縈25%內裡:有 產地:中國商品描述:排釦及綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2321821061&yacolor=023,https://photo.airspaceonline.com/photo/2321821061/2321821061-023-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,紫,,,服飾,OL,上身,,特價品,上衣
2321823030,打褶造型寬擺長褲,,,,,,,,,,材質:聚酯纖維94% 彈性纖維6%內裡:有 產地:中國商品描述:側附拉鍊/打褶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=02&pp3=05&yano=2321823030&yacolor=022,https://photo.airspaceonline.com/photo/2321823030/2321823030-022-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,灰綠,,,AIR SPACE LADY,OL,下著,,特價品,褲子
2340124021,純欲平口針織短洋裝,,,,,,,,,,材質:嫘縈51.5%聚酯纖維26.5% 尼龍22%內裡:無 產地:中國商品描述:拼接設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,Q軟毛織,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=20&yano=2340124021&yacolor=135,https://photo.airspaceonline.com/photo/2340124021/2340124021-135-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,粉紫,,,新品上市,AS,熱銷推薦,,,洋裝
