id,availability,condition,description,image_link,link,title,price,sale_price,gtin,mpn,brand,google_product_category,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
K186M-陽橙,"in stock",new,印地安圖騰登山羊毛襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K186M-red-F01%281%29.jpg,https://www.footer.com.tw/product-detail/K186MMYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,印地安圖騰登山羊毛襪,780,690,-,-,footer,全產品【新品＆活動企劃】羊毛襪,K186M,全產品,【新品＆活動企劃】,羊毛襪,,
K187L-霧沙,"in stock",new,斑馬‧斑馬登山羊毛襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K187L-gray-F01%281%29.jpg,https://www.footer.com.tw/product-detail/K187LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,斑馬‧斑馬登山羊毛襪,780,690,-,-,footer,全產品【新品＆活動企劃】羊毛襪,K187L,全產品,【新品＆活動企劃】,羊毛襪,,
K187XL-霧沙,"in stock",new,斑馬‧斑馬登山羊毛襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K187XL-gray-F01%281%29.jpg,https://www.footer.com.tw/product-detail/K187XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,斑馬‧斑馬登山羊毛襪,780,690,-,-,footer,全產品【新品＆活動企劃】羊毛襪,K187XL,全產品,【新品＆活動企劃】,羊毛襪,,
K188L-可可棕,"in stock",new,夜行貓頭鷹登山羊毛襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K188L-brown-F01%282%29.jpg,https://www.footer.com.tw/product-detail/K188LLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,夜行貓頭鷹登山羊毛襪,780,690,-,-,footer,全產品【新品＆活動企劃】羊毛襪,K188L,全產品,【新品＆活動企劃】,羊毛襪,,
K188M-碳灰,"in stock",new,夜行貓頭鷹登山羊毛襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K188M-brown-F01%282%29.jpg,https://www.footer.com.tw/product-detail/K188MMGRAY?utm_source=FB_dynamic&utm_medium=adGeek,夜行貓頭鷹登山羊毛襪,780,690,-,-,footer,全產品【新品＆活動企劃】羊毛襪,K188M,全產品,【新品＆活動企劃】,羊毛襪,,
K215L-黑,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215L-Black-F01.jpg,https://www.footer.com.tw/product-detail/K215LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215L,全產品,【新品＆活動企劃】,運動襪,,
K215L-橘,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215L-orange-F01.jpg,https://www.footer.com.tw/product-detail/K215LLORANGE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215L,全產品,【新品＆活動企劃】,運動襪,,
K215L-白,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215L-white-F01.jpg,https://www.footer.com.tw/product-detail/K215LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215L,全產品,【新品＆活動企劃】,運動襪,,
K215M-黑,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215M-Black-F01.jpg,https://www.footer.com.tw/product-detail/K215MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215M,全產品,【新品＆活動企劃】,運動襪,,
K215M-橘,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215M-orange-F01.jpg,https://www.footer.com.tw/product-detail/K215MMORANGE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215M,全產品,【新品＆活動企劃】,運動襪,,
K215M-白,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215M-white-F01.jpg,https://www.footer.com.tw/product-detail/K215MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215M,全產品,【新品＆活動企劃】,運動襪,,
K215XL-黑,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215XL-Black-F01.jpg,https://www.footer.com.tw/product-detail/K215XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215XL,全產品,【新品＆活動企劃】,運動襪,,
K215XL-橘,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215XL-orange-F01.jpg,https://www.footer.com.tw/product-detail/K215XLXLORANGE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215XL,全產品,【新品＆活動企劃】,運動襪,,
K215XL-白,"in stock",new,H.G.L螢光運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K215XL-white-F01.jpg,https://www.footer.com.tw/product-detail/K215XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,H.G.L螢光運動氣墊襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K215XL,全產品,【新品＆活動企劃】,運動襪,,
K216L-綠,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216L-Green-F01.jpg,https://www.footer.com.tw/product-detail/K216LLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216L,全產品,【新品＆活動企劃】,運動襪,,
K216L-紫,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216L-purple-F01.jpg,https://www.footer.com.tw/product-detail/K216LLPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216L,全產品,【新品＆活動企劃】,運動襪,,
K216L-白,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216L-white-F01.jpg,https://www.footer.com.tw/product-detail/K216LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216L,全產品,【新品＆活動企劃】,運動襪,,
K216M-紫,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216M-purple-F01.jpg,https://www.footer.com.tw/product-detail/K216MMPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216M,全產品,【新品＆活動企劃】,運動襪,,
K216M-白,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216M-white-F01.jpg,https://www.footer.com.tw/product-detail/K216MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216M,全產品,【新品＆活動企劃】,運動襪,,
K216XL-綠,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216XL-Green-F01.jpg,https://www.footer.com.tw/product-detail/K216XLXLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216XL,全產品,【新品＆活動企劃】,運動襪,,
K216XL-紫,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216XL-purple-F01.jpg,https://www.footer.com.tw/product-detail/K216XLXLPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216XL,全產品,【新品＆活動企劃】,運動襪,,
K216XL-白,"in stock",new,簡約態度拷克襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K216XL-white-F01.jpg,https://www.footer.com.tw/product-detail/K216XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,簡約態度拷克襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K216XL,全產品,【新品＆活動企劃】,運動襪,,
K217L-焦糖,"in stock",new,標語刺繡雙層襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K217L-brown-F01.jpg,https://www.footer.com.tw/product-detail/K217LLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,標語刺繡雙層襪,280,230,-,-,footer,"全產品【99.9%抗菌機能襪】Daily 日常簡約素色",K217L,全產品,【99.9%抗菌機能襪】,"Daily 日常簡約素色",,
K217M-焦糖,"in stock",new,標語刺繡雙層襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K217M-brown-F01.jpg,https://www.footer.com.tw/product-detail/K217MMBROWN?utm_source=FB_dynamic&utm_medium=adGeek,標語刺繡雙層襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K217M,全產品,【新品＆活動企劃】,運動襪,,
K217M-粉,"in stock",new,標語刺繡雙層襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K217M-pink-F01.jpg,https://www.footer.com.tw/product-detail/K217MMPINK?utm_source=FB_dynamic&utm_medium=adGeek,標語刺繡雙層襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K217M,全產品,【新品＆活動企劃】,運動襪,,
K217XL-焦糖,"in stock",new,標語刺繡雙層襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K217XL-brown-F01.jpg,https://www.footer.com.tw/product-detail/K217XLXLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,標語刺繡雙層襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K217XL,全產品,【新品＆活動企劃】,運動襪,,
K217XL-綠,"in stock",new,標語刺繡雙層襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K217XL-green-F01.jpg,https://www.footer.com.tw/product-detail/K217XLXLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,標語刺繡雙層襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,K217XL,全產品,【新品＆活動企劃】,運動襪,,
K227L-藍莓藍,"in stock",new,幾何拼接不對稱襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K227-blue-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K227LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,幾何拼接不對稱襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K227,全產品,【依襪型】,微分子襪,,
K227L-蘿蔔橘,"in stock",new,幾何拼接不對稱襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K227-orange-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K227LORANGE?utm_source=FB_dynamic&utm_medium=adGeek,幾何拼接不對稱襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K227,全產品,【依襪型】,微分子襪,,
K239L-藍,"in stock",new,百花齊FUN不對稱襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K239-blue-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K239LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,百花齊FUN不對稱襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K239,全產品,【依襪型】,微分子襪,,
K240L-藍,"in stock",new,櫻花滿開襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K240-blue-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K240LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,櫻花滿開襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K240,全產品,【依襪型】,微分子襪,,
K240L-粉,"in stock",new,櫻花滿開襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K240-pink-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K240LPINK?utm_source=FB_dynamic&utm_medium=adGeek,櫻花滿開襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K240,全產品,【依襪型】,微分子襪,,
K252L-奶茶,"in stock",new,珍愛每一天襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K252-beige-01-F%281%29.jpg,https://www.footer.com.tw/product-detail/K252LBROWN?utm_source=FB_dynamic&utm_medium=adGeek,珍愛每一天襪(童),250,230,-,-,footer,全產品【依襪型】微分子襪,K252,全產品,【依襪型】,微分子襪,,
K91-藍紫,"in stock",new,素色美學氣墊運動襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/K91M-purple-F01.jpg,https://www.footer.com.tw/product-detail/K91MBLUE?utm_source=FB_dynamic&utm_medium=adGeek,素色美學氣墊運動襪,280,230,-,-,footer,全產品【依襪型】運動襪,K91,全產品,【依襪型】,運動襪,,
LF01S-橘,"in stock",new,"Label F 厚磅寬版刺繡T",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/LF01-orange-01.jpg,https://www.footer.com.tw/product-detail/LF01SORANGE?utm_source=FB_dynamic&utm_medium=adGeek,"Label F 厚磅寬版刺繡T",790,316,-,-,footer,全產品【服飾】上身,LF01,全產品,【服飾】,上身,,
LF02S-橘,"in stock",new,"Label F 厚磅合版刺繡T",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/LF02-orange-01.jpg,https://www.footer.com.tw/product-detail/LF02SORANGE?utm_source=FB_dynamic&utm_medium=adGeek,"Label F 厚磅合版刺繡T",790,316,-,-,footer,全產品【服飾】上身,LF02,全產品,【服飾】,上身,,
N169L-黑,"in stock",new,hen可以運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N169-black-1-F.jpg,https://www.footer.com.tw/product-detail/N169LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,N169,全產品,【依襪型】,運動襪,,
N169L-白,"in stock",new,hen可以運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N169-white-1-F.jpg,https://www.footer.com.tw/product-detail/N169LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,N169,全產品,【依襪型】,運動襪,,
N171L-黑,"in stock",new,歐北共運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N171-black-1-F.jpg,https://www.footer.com.tw/product-detail/N171LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,歐北共運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,N171,全產品,【依襪型】,運動襪,,
N227-藍莓藍,"in stock",new,幾何拼接不對稱襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N227M-blue-F01.jpg,https://www.footer.com.tw/product-detail/N227MBLUE?utm_source=FB_dynamic&utm_medium=adGeek,幾何拼接不對稱襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N227,全產品,【依襪型】,微分子襪,,
N239-藍,"in stock",new,百花齊FUN不對稱襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N239M-blue-F01.jpg,https://www.footer.com.tw/product-detail/N239MBLUE?utm_source=FB_dynamic&utm_medium=adGeek,百花齊FUN不對稱襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N239,全產品,【依襪型】,微分子襪,,
N239-綠,"in stock",new,百花齊FUN不對稱襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N239M-green-F01.jpg,https://www.footer.com.tw/product-detail/N239MGREEN?utm_source=FB_dynamic&utm_medium=adGeek,百花齊FUN不對稱襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N239,全產品,【依襪型】,微分子襪,,
N239-紫,"in stock",new,百花齊FUN不對稱襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N239M-purple-F01.jpg,https://www.footer.com.tw/product-detail/N239MPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,百花齊FUN不對稱襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N239,全產品,【依襪型】,微分子襪,,
N240-藍,"in stock",new,櫻花滿開襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N240M-blue-F01.jpg,https://www.footer.com.tw/product-detail/N240MBLUE?utm_source=FB_dynamic&utm_medium=adGeek,櫻花滿開襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N240,全產品,【依襪型】,微分子襪,,
N240-綠,"in stock",new,櫻花滿開襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N240M3-green-F01.jpg,https://www.footer.com.tw/product-detail/N240MGREEN?utm_source=FB_dynamic&utm_medium=adGeek,櫻花滿開襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N240,全產品,【依襪型】,微分子襪,,
N240-粉,"in stock",new,櫻花滿開襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N240M-pink-F01.jpg,https://www.footer.com.tw/product-detail/N240MPINK?utm_source=FB_dynamic&utm_medium=adGeek,櫻花滿開襪,380,240,-,-,footer,全產品【依襪型】微分子襪,N240,全產品,【依襪型】,微分子襪,,
N92M-綠,"in stock",new,西歡你隱形襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N92M-green-F01.jpg,https://www.footer.com.tw/product-detail/N92MMGREEN?utm_source=FB_dynamic&utm_medium=adGeek,西歡你隱形襪,380,240,-,-,footer,全產品【新品＆活動企劃】隱形襪,N92M,全產品,【新品＆活動企劃】,隱形襪,,
N92M-黃,"in stock",new,西歡你隱形襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N92M-yellow-F01.jpg,https://www.footer.com.tw/product-detail/N92MMYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,西歡你隱形襪,380,240,-,-,footer,全產品【新品＆活動企劃】隱形襪,N92M,全產品,【新品＆活動企劃】,隱形襪,,
N93L-黃,"in stock",new,香腳蕉隱形襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N93L-yellow-F01.jpg,https://www.footer.com.tw/product-detail/N93LLYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,香腳蕉隱形襪,380,240,-,-,footer,"全產品【99.9%抗菌機能襪】L (24-27cm)",N93L,全產品,【99.9%抗菌機能襪】,"L (24-27cm)",,
N93M-黃,"in stock",new,香腳蕉隱形襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/N93M-yellow-F01.jpg,https://www.footer.com.tw/product-detail/N93MMYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,香腳蕉隱形襪,380,240,-,-,footer,全產品【依襪型】隱形襪,N93M,全產品,【依襪型】,隱形襪,,
PBAG-01-大牛皮,"in stock",new,大牛皮提袋（不含商品）,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/6b-box.jpg,https://www.footer.com.tw/product-detail/PBAG-01FBROWN?utm_source=FB_dynamic&utm_medium=adGeek,大牛皮提袋（不含商品）,30,30,-,-,footer,全產品【質感禮盒/包裝】禮盒/提袋,PBAG-01,全產品,【質感禮盒/包裝】,禮盒/提袋,,
PBAG-02-中牛皮,"in stock",new,中牛皮提袋（不含商品）,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/6box.jpg,https://www.footer.com.tw/product-detail/PBAG-02FBROWN?utm_source=FB_dynamic&utm_medium=adGeek,中牛皮提袋（不含商品）,30,30,-,-,footer,全產品【質感禮盒/包裝】禮盒/提袋,PBAG-02,全產品,【質感禮盒/包裝】,禮盒/提袋,,
